,Job Title,Skills
504,Cyber security Lead,"Cyber Security,Endpoint Security,Hardening,Network Security,Cyber Security Systems,Hardware Security,Application Security,Cyber Risk,Secure Coding,Vulnerability,Innovation,Safety Assurance"
505,Cybersecurity Governance Intern,"Digital Transformation,Hotelling,Multitasking,Professionalism,Communications,Project Management,Cyber Security,Internal Communications,Energy Management,Cyber Governance,Information Technology,Management,Data Analysis,Innovation,Automation,Dashboard,Internet Of Things (IoT),Governance,Microsoft SharePoint"
506,Cybersecurity Consultant - Red Team,"Mobile Application Development,Blockchain Security,Offensive Security,Cyber Security,Interpersonal Communications,Cyber Operations,Burp Suite,Communications,Python (Programming Language),Cyber Threat Hunting,Nmap,Competency-Based Development,Penetration Testing,Cloud Security,Problem Solving,Scripting,VBScript (Visual Basic Scripting Edition),JavaScript (Programming Language),Windows PowerShell,Curiosity,Vulnerability,Internet Of Things (IoT),Operations,Sales,Simulations"
507,Cyber Security Consultant,"Security Testing,Black-Box Testing,Offensive Security Certified Professional,Penetration Testing,Network Infrastructure,Vulnerability Assessments,White-Box Testing,Computer Science,Automation,Vulnerability,Information Systems,Sales"
508,Cyber Security / SOC,"Qualys,Writing,Vulnerability Management,Vendor Management,Analytical Skills,Virtual Private Networks (VPN),Incident Response,Interpersonal Communications,Endpoint Security,Cyber Threat Hunting,Positivity,Managed Services,Network Security,Solution Architecture,NIST Cybersecurity Framework (CSF),Resilience,Cloud Security,Offensive Security Certified Professional,Project Management,Cloudflare,Claroty,CyberArk,Certified Information Systems Security Professional,Identity And Access Management,IT Security Architecture,Patch Management,IBM QRadar (SIEM Software),Endpoint Detection And Response,Network Access Control,Vulnerability,Certificate Of Cloud Security Knowledge,Root Cause Analysis"
509,Information Technology - Cyber Security Specialist (Risk and Governance),"Enthusiasm,Certified Information System Auditor (CISA),General Data Protection Regulation (GDPR),Key Performance Indicators (KPIs),Vulnerability Assessments,Management Reporting,Incident Response,Cyber Security,Certified Ethical Hacker,Interpersonal Communications,Security Policies,Digital Assets,Cyber Governance,Risk Analysis,Positivity,Application Security,Certified Information Systems Security Professional,Cyber Threat Intelligence,Cyber Risk,Architectural Design,Presentations,Writing,Risk Management,Vulnerability,Governance,Governance Risk Management And Compliance,Management"
510,Cyber Security Specialist,"Security Testing,Incident Response,Cyber Security,Cyber Risk,Linux,Business Metrics,Performance Metric,Hardening,Technical Leadership,Risk Analysis,Network Security,Vulnerability Assessments,Penetration Testing,Management Reporting,Security Requirements Analysis,Risk Management,Vulnerability,Governance,Troubleshooting (Problem Solving),Operating Systems,Data Classification"
511,Cybersecurity Specialist (ISO/IEC27001),"Network Protocols,Digital Assets,NIST Cybersecurity Framework (CSF),Vulnerability Assessments,Penetration Testing,Information Technology Security Auditing,Firewall,Risk Analysis,CompTIA Security+,Patch Management,Open Web Application Security Project (OWASP),Risk Management,Computer Science,Vulnerability,Mitigation,Research"
512,Cybersecurity Analyst (HealthTech Associate Programme),"Publicly Funded Health Care,Cyber Security Strategy,Multitasking,Intellectual Curiosity,Security Systems,Triage,Cyber Security,Security Policies,Computer Science,Curiosity,Information Technology,Information Systems,Management,Communications,Problem Solving,Investigation"
513,Cyber Security / SOC,"Qualys,Writing,Vulnerability Management,Vendor Management,Analytical Skills,Virtual Private Networks (VPN),Incident Response,Interpersonal Communications,Endpoint Security,Cyber Threat Hunting,Positivity,Managed Services,Network Security,Solution Architecture,NIST Cybersecurity Framework (CSF),Resilience,Cloud Security,Offensive Security Certified Professional,Project Management,Cloudflare,Claroty,CyberArk,Certified Information Systems Security Professional,Identity And Access Management,IT Security Architecture,Patch Management,IBM QRadar (SIEM Software),Endpoint Detection And Response,Network Access Control,Vulnerability,Certificate Of Cloud Security Knowledge,Root Cause Analysis"
514,Cybersecurity - IT Executive,"Endpoint Security,Penetration Testing,Cyber Security,Amazon CloudWatch,Microsoft Intune (Mobile Device Management Software),Vulnerability,Auditing"
515,Cloud Cybersecurity Consultant,"Multi-Tenant Cloud Environments,Requirements Specifications,Microsoft Azure,Threat Modeling,Virtualization,Security Controls,Software Design Documents,Digital Technology,Technical Presentations,Hybrid Cloud Computing,Certified Information Systems Security Professional,Cyber Security,Design Thinking,Consulting,English Language,Google Cloud Platform (GCP),Cyber Risk,Information Technology,Software Development,Multiplatform,Presales,Operations,Amazon Web Services,Mitigation,Auditing"
516,"Cyber Security, SecOps - Banking","Certified Information System Auditor (CISA),Project Management,Planning,Financial Planning,Incident Response,Security Awareness,Cyber Security,Certified Information Systems Security Professional,Cyber Operations,Business Planning,Security Policies,Endpoint Detection And Response,Vulnerability,Auditing,Team Leadership"
517,"SVP, Cybersecurity Audit, Group Audit","Internal Controls,Certified Information System Auditor (CISA),Continuous Auditing,Application Development,Unix,Cyber Security,Risk Control,Securities (Finance),Finance,Influencing Skills,Active Directory,Audit Planning,Certified Information Systems Security Professional,Wintel,Firewall,Web Hosting Services,Change Management,OAuth,Authentication Protocols,Audit Working Papers,Continuous Monitoring,Risk Management,Security Assertion Markup Language (SAML),Auditing,Operations,Management,Vulnerability,Network Switches"
518,"Internal Audit, Core Engineering/Tech Risk and Cybersecurity, Vice President, Singapore","Business Systems,Analytical Procedures,Auditing,Certified Information System Auditor (CISA),Self-Motivation,Planning,Internal Controls,Analytical Skills,Multitasking,Risk Control,Internal Auditing,Securities (Finance),Interpersonal Communications,Finance,Technical Management,Organizational Change Management,Emerging Risk,Cyber Security,Audit Planning,Certified Information Systems Security Professional,Management Control,Security Engineering,Global Management,Verbal Communication Skills,Personal Finance,Training And Development,Time Management,Analytical Techniques,Business Technologies,Investment Management,Risk Management,Teamwork,Computer Science,Global Marketing,Investment Banking,Certified Information Security Manager,Management,English Language,Governance,Innovation,Communications,Regulatory Requirements"
519,Pre-sales Engineer (Cyber Security),"Firewall,Communications Protocols,Network Protocols,Distributed Denial-Of-Service (DDoS) Attacks,Cyber Security,TCP/IP,Proposal Development,Application Programming Interface (API),Sales Engineering,Border Gateway Protocol,Request For Proposal,English Language,Mandarin Chinese,Presales"
520,Information Security Consultant,"Business Continuity Planning,Planning,Cyber Security,Trend Analysis,Communications,Resilience,Risk Analysis,Asset Management,Business Continuity,Security Technology,Business Requirements,Certified Information Systems Security Professional,Business Operations,Regulatory Compliance,Microsoft Office,Risk Control,Financial Services,Risk Appetite,Information Privacy,Governance,Research,Management,Balancing (Ledger/Billing),Writing,Auditing"
521,Cyber Security Sales,"Presentations,Contract Of Sale,Self-Motivation,Log Monitoring,Cyber Security,Sales Prospecting,Customer Support,Energetic,Resilience,Vulnerability Assessments,Marketing,Certified Internal Auditor,Security Information And Event Management (SIEM),Cyber Safety,Communications,Computer Science,Data Security,Vulnerability,Selling Techniques,Innovation,Time Management,Research,Negotiation,Business Administration,Sales,Auditing"
522,Lecturer - Cyber Security & Forensics [ITE College East],"Firewall,Student Development,Lifelong Learning,Digital Forensics,Xen Servers,Virtual Private Networks (VPN),Cyber Security,Linux,Kernel-Based Virtual Machine,System Administration,Penetration Testing,Offensive Security Certified Professional,Java (Programming Language),Security Information And Event Management (SIEM),VirtualBox,Python (Programming Language),Scripting,Windows Servers,Hyper-V,Operating Systems,Computer Science,Mentorship,Research,Teaching,Information Systems,Leadership,Operations,Go (Programming Language),Network Switches"
523,Associate/ Cybersecurity Consultant (Fresh Diploma/ Degree Graduate),"Multitasking,Technical Engineering,Application Firewall,Security Information And Event Management (SIEM),Cyber Security,Database Activity Monitoring,Computer Science,Management Information Systems"
524,Cyber Incident Response Analyst - GSO (Singapore),"Log Analysis,Curiosity,Cyber Threat Intelligence,Data Infrastructure,Network Protocols,Traffic Analysis,Digital Forensics,Incident Response,Collaboration,Docker (Software),Kubernetes,Linux,Creativity,Compassion,Python (Programming Language),GIAC Certifications,GIAC Certified Incident Handler,Network Security,Malware Analysis,Offensive Security Certified Professional,Security Information And Event Management (SIEM),Cyber Security,GIAC Network Forensic Analyst,Scripting,GIAC Reverse Engineering Malware,Threat Detection,Technical Analysis,Information Privacy,TikTok,Windows PowerShell,Teamwork,Computer Science,Cyber Incident Response,Innovation,Decision Making,Communications,Amazon Web Services,Go (Programming Language),Operations,Agile Methodology,New Product Development,Automation"
525,Cybersecurity Project Manager (Bank),"Negotiation,Stakeholder Engagement,Communications,Budgeting,Project Documentation,Peer Review,Vendor Management,Planning,Multitasking,Business Analysis,Cyber Security,Endpoint Security,Time Management,Conflict Resolution,Project Initiation Documentation,Network Security,Active Directory,Cloud Security,Critical Thinking,Project Management,Presentations,Writing,Project Governance,Change Management,Identity And Access Management,Business Requirements Documentation,Program Management,Workshop Facilitation,Teamwork,Request For Proposal,Procurement,Management,Persuasive Communication,Mitigation,Agile Methodology,Systems Development Life Cycle,Geographic Information Systems,Atlassian Confluence"
526,Cybersecurity Incident Response Lead,"Log Analysis,Proactivity,Advocacy,Incident Response,Communications,Network Security,Project Management,Security Information And Event Management (SIEM),Cyber Security,Compliance Management,Vulnerability,Governance"
527,"Cybersecurity Specialist (Penetration Testing, OSCP, CREST) - DS","Application Design,Fat Client,Digital Forensics,Mobile Application Development,Security Clearance,Penetration Testing,Burp Suite,Offensive Security Certified Professional,Web Services,Application Security,Nessus,Information Privacy,Checkmarx,Manual Testing,Vulnerability,Application Security Testing,Security Domain,Code Review,Computer Engineering,Test Tools,Computer Science,Security Implementation,Information Systems,Automation,R (Programming Language)"
528,"Security Specialist, Assistance, Asia","Written English,Production Planning,International Relations,Planning,Travel Advisory,IBM Rational ClearCase,Communications,Standard Operating Procedure,Risk Analysis,Network Security,Risk Mitigation,Marketing,Incident Management,Consulting,Verbal Communication Skills,Calmness Under Pressure,Operational Planning,Risk Management,Operations Security,Intelligence Analysis,Journalism,Management,Coordinating,Sales,Writing,Case Management,Microsoft Office,Operations,Data Analysis,Microsoft Outlook,Physical Security Operations"
529,Product Manager (Cyber Security),"Project Portfolio Management,Presentations,Competitive Analysis,Professional Responsibility,Cyber Security,Revenue Forecasting,Business Valuation,Business Negotiation,Marketing,Business Strategies,Marketing Strategies,Microsoft Office,Sales,Presales"
530,Cybersecurity Risk Assurance Consultant,"Certified Information System Auditor (CISA),Incident Response,NIST Cybersecurity Framework (CSF),Certified In Risk And Information Systems Control,Payment Card Industry (PCI) Data Security Standards,Cyber Security,Certified Information Systems Security Professional,Threat Detection,Cyber Risk,Auditing"
531,Senior Cybersecurity Operations Officer,"Firewall,Information Security Management Systems,Cyber Operations,Vulnerability Management,Vendor Management,Microsoft Azure,Endpoint Security,Certified Ethical Hacker,Event Management,Security Controls,Wealth Management,Security Management,Privileged Access Management,Vulnerability Assessments,Penetration Testing,Cloud Security,Offensive Security Certified Professional,Data Loss Prevention,Security Systems,Operations Support Systems,Security Information And Event Management (SIEM),Cyber Security,Certified Information Systems Security Professional,Content Filtering,Security Engineering,Investment Management,Environmental Protocols,Incident Management,Emergency Procedures,Risk Management,Endpoint Detection And Response,Computer Science,Vulnerability Scanning,Creativity,Management,Innovation,Operations,Prioritization,Investigation,Research,Amazon Web Services,Communications,Auditing,Financial Institution"
532,IFRS 17 & Prophet Modelling Specialist,"International Financial Reporting Standards,Systems Integration"
533,"Cloud security, Risk and Compliance Specialist","Solution Design,Security Controls,Cloud Security,Technology Solutions,Certified Information Systems Security Professional,Information Technology Infrastructure Library,Authentications,Public Cloud,Computer Science,Certified Information Security Manager,Vulnerability,Operations"
534,Network Security Administrator,"Firewall,Vendor Management,Virtual Private Networks (VPN),Incident Response,Network Security,Internet Protocol Security (IP SEC),Project Management,Information Technology Infrastructure Library,Security Devices,Microsoft Forefront Threat Management Gateway,Network Routing,Management,Problem Solving,Communications,Troubleshooting (Problem Solving),Auditing"
535,Information Security Risk Manager,"Mitigation,Certified Information System Auditor (CISA),Gap Analysis,Open Mindset,Business Continuity Planning,Risk Analysis,Certified In Risk And Information Systems Control,Risk Management,Certified Information Systems Security Professional,Information Technology Infrastructure Library,Control Objectives For Information And Related Technology (COBIT),Needs Assessment,Computer Science,Auditing,Prioritization,Management"
536,"VP, Cyber Security, SecOps - Banking","Planning,Cyber Threat Intelligence,Cyber Security,External Auditing,Splunk,Business Requirements,Certified Information Systems Security Professional,Cyber Security Policies,Endpoint Detection And Response,Information Technology,Auditing,Management,Vulnerability"
537,Lead Consultant - IT Security,"Audit Management,Root Cause Analysis,Security Systems,Operations Support Systems,Service Review,Cyber Security,Technology Solutions,Networking Hardware,Cyber Incident Response,Quality Assurance,Consulting,Security Policies,Vulnerability,Management,Operations,Governance,Multiplatform,Auditing,Leadership,Operating Systems,Safety Assurance"
538,"Intern - Forensic Technology, EDiscovery & Cyber Investigations (Winter 2023)","Azure Sentinel,GIAC Certifications,Forensic Sciences,Infrastructure Security,Log Analysis,Curiosity,Cyber Threat Intelligence,Coaching,Digital Forensics,Microsoft Azure,Correlation Analysis,EnCase (Digital Intelligence Software),Unix,Incident Response,Cyber Security,Certified Ethical Hacker,Computer Hacking Forensic Investigator,Interpersonal Communications,Data Manipulation,Splunk,GIAC Certified Forensics Analyst,Electronic Discovery,GIAC Certified Incident Handler,GIAC Certified Forensic Examiner,Malware Analysis,Offensive Security Certified Professional,Problem Solving,Certified Computer Examiner,Root Cause Analysis,Certified Cyber Forensics Professional,Malware Detection,Cellebrite (Digital Intelligence Software),GIAC Network Forensic Analyst,Nuix (eDiscovery Software),Google Workspace,GIAC Reverse Engineering Malware,Cyber Risk,Cloud Forensics,Computer Security,Wireshark,Computer Science,Certified Forensic Computer Examiner,Innovation,Amazon Web Services,Communications,Management,Operating Systems,Data Analysis,Data Collection,Lawsuits,Investigation,Workflow Management"
539,Digital/Cyber Security – Chief Cyber Security Officer (CCSO) / Business Development,"Business Objectives,Stakeholder Engagement,Tanium (Endpoint Management Software),Cyber Security,Influencing Skills,Thought Leadership,Mentorship,Splunk,Leadership,Managed Services,Advocacy,Security Management,Certified In Risk And Information Systems Control,Presentations,Stakeholder Management,Security Requirements Analysis,Futures Exchange,IT Risk Management,Virtual Teams,CyberArk,Certified Information Systems Security Professional,Customer Success Management,Consulting,Business Planning,Portfolio Positioning,Payment Card Industry (PCI) Data Security Standards,Securities Market,Information Technology,Business Development,Sales,Presales,Mitigation"
540,Cybersecurity operation Manager / Lead,"Incident Response,Azure Security,Management Reporting,Project Management,Cyber Security,Troubleshooting (Problem Solving)"
541,IT Specialist,"Firewall,Business Process Management,Business Process,TCP/IP,Wide Area Networks,Linux,Ubuntu (Operating System),Anti-Spam Techniques,Sports Analytics,Backup Devices,Virtual Private Networks (VPN),Troubleshooting (Problem Solving),Operations,Innovation"
542,Cybersecurity operation Manager / Lead,"Incident Response,Azure Security,Management Reporting,Project Management,Cyber Security,Troubleshooting (Problem Solving)"
543,"Network Specialist, Infrastructure Delivery","Detail Oriented,Issue Tracking,Self-Motivation,IT Capacity Management,Analytical Skills,Operational Excellence,Networking Cables,TCP/IP,Patch Panels,Project Management,Network Engineering,Network Infrastructure,Network Troubleshooting,Border Gateway Protocol,Routing Protocols,Information Technology Infrastructure Library,Verbal Communication Skills,Open Shortest Path First (OSPF),Control Objectives For Information And Related Technology (COBIT),Test Equipment,Network Administration,Project Implementation,Network Routing,Troubleshooting (Problem Solving),Prioritization,Problem Solving,Time Management,Innovation,Management,Operations,Optical Time-Domain Reflectometer,Workflow Management"
544,Senior Pre-sales Architect (Financial Risk Control & Security),"Key Performance Indicators (KPIs),Enthusiasm,Financial Services,Credit Risk,Computing Platforms,Open Mindset,Risk Control,Financial Technology (FinTech),Financial Risk,Network Security,Data Cleansing,Cloud Security,Internet Strategy,Consulting,Risk Management,Teamwork,Computer Science,Innovation,Research,Data Collection,Presales,Coordinating,Communications,Mandarin Chinese,English Language,Artificial Intelligence"
545,IT Project Manager ( Cybersecurity),"Project Documentation,Project Planning,Application Development,Project Management,Technical Services,Communications,Managed Services,Strategic Partnership,Project Performance,Cyber Security,Technology Solutions,Project Scoping,Risk Management,Quality Auditing,Operations,Systems Integration,Outsourcing,Management,Innovation"
546,Cybersecurity Backend Application Developer,"Debugging,Cryptography,PostgreSQL,Docker (Software),Git (Version Control System),Kubernetes,Docker Swarm,Scrum (Software Development),Public Key Cryptography,TCP/IP,Algorithms,SQLAlchemy,Communications,Python (Programming Language),RESTful API,Socket Programming,Django (Web Framework),Nmap,Continuous Integration,Machine Learning,OpenAPI,SQL (Programming Language),Cyber Security,Swagger UI,Microservices,RabbitMQ,Code Comments,Wireshark,Data Visualization,Flask (Web Framework),Agile Methodology,Input/Output,Internet Of Things (IoT)"
547,Information Technology Specialist,"User Acceptance Testing (UAT),Project Stakeholders,React.js (Javascript Library)"
548,Senior Data Scientist - Cybersecurity,"Operating Systems,Anomaly Detection,Algorithms,InfluxDB,Artificial Intelligence Markup Language (AIML),Cryptography,Distributed Denial-Of-Service (DDoS) Attacks,Data Science,PostgreSQL,Cyber Security,Docker (Software),Network Analysis,Git (Version Control System),Kubernetes,Endpoint Security,Docker Swarm,Scrum (Software Development),Public Key Cryptography,Static Program Analysis,SQLAlchemy,Communications,Python (Programming Language),Emerging Technologies,RESTful API,Socket Programming,Django (Web Framework),Continuous Integration,Custom Scripting,Enterprise Security,Network Security,Machine Learning,Applied Mathematics,Data Loss Prevention,OpenAPI,SQL (Programming Language),Front End Design,Swagger UI,Access Controls,Cyber Threat Intelligence,RabbitMQ,Systems Design,Code Comments,Computer Science,Cyber Security Management,Research Experiences,Vulnerability,Agile Methodology,Research,Data Analysis,Statistics,Reverse Engineering,Input/Output,Internet Of Things (IoT)"
549,"Cyber Information, Technology and Third Party Risk Officer - Digital Business Services","Business Risk Management,Multitasking,Data Storage,Cyber Security,Delivery Focused,Communications,Resilience,Security Controls,Backup Devices,Consulting,Data Integrity,Configuration Management,Remedial Action,Continuous Monitoring,Risk Management,Information Technology,Management,Outsourcing,Auditing,Customer Service,Integrated Service Routers"
550,"VP / AVP, Cybersecurity Governance & Compliance, Technology and Operations","Log Analysis,Cybersecurity Compliance,Quality Control,Security Awareness,Cyber Security Policies,Security Policies,Financial Technology (FinTech),Enterprise Security,Resilience,Penetration Testing,Security Technology,Management Reporting,Operational Risk,Organizational Skills,Cyber Security Assessment,Writing,Cyber Security,Content Filtering,Risk Register,Compliance Management,Cyber Threat Intelligence,Key Risk Indicator,Information Privacy,Cyber Risk,Business Technologies,Risk Management,Forensic Sciences,Vulnerability,Auditing,Operations,Management,Regulatory Requirements,Legislation,Innovation,Coordinating"
551,"Associate, Cybersecurity Operations (Financial Services)","Cyber Operations,Incident Response,Splunk,Cyber Security,CyberArk,Cyber Threat Intelligence,Endpoint Detection And Response"
552,"Security Operations Center Analyst, Associate","Business Objectives,Log Analysis,Cyber Threat Intelligence,Networking Hardware,Data Loss Prevention,Vulnerability Management,Linux,Self-Motivation,Cloud Computing Architecture,Distributed Denial-Of-Service (DDoS) Attacks,Incident Response,Cyber Security,OSI Models,Phishing,TCP/IP,Cyber Threat Hunting,Operations Research,Penetration Testing,Payment Card Industry (PCI) Data Security Standards,Security Information And Event Management (SIEM),Scripting,Firewall,Resilience,Financial Services,Institutional Investing,Relationship Building,Endpoint Detection And Response,Forensic Sciences,Sarbanes-Oxley Act (SOX) Compliance,Innovation,Investigation,Mental Health"
553,Cyber Intel Fusion Specialist,"Curiosity,Data Infrastructure,Operating Systems,Perl (Programming Language),Digital Forensics,Security Engineering,Cyber Threat Intelligence,Incident Response,Creativity,Communications,Compassion,Python (Programming Language),GIAC Certifications,GIAC Certified Incident Handler,Malware Analysis,Stakeholder Management,Java (Programming Language),SQL (Programming Language),Cyber Security,GIAC Reverse Engineering Malware,Threat Detection,GIAC Certified Intrusion Analyst,Information Privacy,TikTok,Innovation,Computer Security,Decision Making,Operations,Tooling,Metal Forming,Agile Methodology,Research,New Product Development,Automation"
554,Senior Consultant - Cyber Risk Consulting,"Cyber Security Assessment,Certified Information System Auditor (CISA),Cyber Incident Response,Business Ethics,Quantification,Vulnerability Management,Cyber Threat Intelligence,Qualified Security Assessor,Communications,Incident Response,Cyber Security,Crisis Management,Risk Analysis,Energetic,Certified In Risk And Information Systems Control,Payment Card Industry (PCI) Data Security Standards,Certified Business Continuity Professional,Stakeholder Management,Security Requirements Analysis,Organizational Skills,Security Information And Event Management (SIEM),Cybersecurity Compliance,Certified Information Systems Security Professional,Certified Information Security Manager,Information Technology Security Auditing,Consulting,Business Strategies,English Language,Training And Development,Cyber Risk,Incident Management,Vulnerability,Risk Management,Security Policies,Endpoint Detection And Response,Computer Science,Innovation,Management,Prioritization,Business Development,Research,Problem Solving,Auditing,Advising,Leadership,Budgeting,R (Programming Language)"
555,IT Risk and Controls Specialist,"Open Mindset,Communications,Risk Control,Software Development Life Cycle,Agile Methodology,Risk Analysis,Operational Risk Management,Cloud Security,External Auditing,Internal Auditing,Regulatory Compliance,Object-Relational Mapping,Information Technology,Management,Operations,Vulnerability,Data Analysis,Investigation,Team Leadership,Auditing"
556,Senior Consultant - Cyber Risk,"Certified Information System Auditor (CISA),Vulnerability Management,Incident Response,Cyber Security,Cyber Risk,Certified In Risk And Information Systems Control,Certified Information Systems Security Professional,Cyber Incident Response,Consulting,Cyber Threat Intelligence,Incident Management,Risk Management,Security Policies,Vulnerability,Certified Information Security Manager,Management"
557,"Cyber Threat Analyst - Threat Intelligence, VP (Collection Manager)","Cyber Threat Intelligence,Development Management,Application Programming Interface (API),Securities (Finance),Ethical Standards And Conduct,Investment Banking,Phishing,Python (Programming Language),Cyber Threat Hunting,Data Intelligence,Wealth Management,Triage,Cyber Security,Scripting,Threat Management,Financial Services,Relationship Management,Investment Management,Computer Science,Management,Vulnerability,Innovation,Communications,Research,Open Source Intelligence,Data Collection"
558,Cyber Threat Analyst (CTI),"Security Log,Penetration Testing,Security Devices,Financial Services,Data Analysis,Research"
559,"Associate - Technology Consulting (Financial Services), Cybersecurity","Capital Markets,Coaching,Cyber Threat Intelligence,Security Strategies,Cybercrime,Python (Programming Language),Leadership,Asset Management,Business Continuity,Java (Programming Language),Consulting,Information Privacy,Relationship Building,Program Management,Financial Services,Identity And Access Management,Business Technologies,Private Equity,Computer Science,Curiosity,Information Technology,Investments,Balancing (Ledger/Billing),Innovation,Management,Systems Development Life Cycle,Business Development,Agile Methodology,Advising,Financial Institution"
560,Regional Security Specialist,"Vendor Relationship Management,Emergency Preparedness,Loss Prevention,Security Awareness,Trustworthiness,Valid Driver's License,Security Systems,Writing,Security Management,Physical Security,Risk Management,English Language,Mentorship,Law Enforcement,Coordinating,Communications,Leadership,Operations,Customer Service,Emergency Medical Services"
561,IT Security Manager/Officer,"Firewall,Log Analysis,Development Management,Vulnerability Management,Payment Card Industry (PCI) Data Security Standards,Incident Response,Security Awareness,Sustainability Strategies,Penetration Testing,Environmental Social And Corporate Governance (ESG),Hardening,Sustainable Business,Vulnerability Assessments,Project Management,Application Security,Technology Solutions,Sustainability Reporting,Information Technology Security Auditing,Consulting,Risk Management,Security Policies,Computer Science,Governance,Information Systems,Leadership,Auditing"
562,Associate / Senior Associate Airport Operations (Safety & Security),"Communications,Microsoft PowerPoint,Microsoft Excel,Operations,Microsoft Word,Microsoft OneNote,Microsoft Access,Customer Service"
563,Cyber Strategy Specialist,"Firewall,Log Analysis,Incident Response,Hardening,Penetration Testing,Application Security,Risk Analysis,Computer Engineering,Risk Management,Security Policies,Computer Science,Vulnerability Scanning,Governance,Decision Making,Research"
564,Fraud Operations Specialist - Digital Banking,"Fraud Investigation,Process Improvement,Data Synthesis,Ethical Standards And Conduct,Critical Thinking,Writing,Problem Solving,Microsoft Excel"
565,(ML)Security Architect,"GIAC Certifications,Gap Analysis,Threat Modeling,Penetration Testing,Cyber Security,Certified Ethical Hacker,Influencing Skills,Market Trend,Technical Engineering,Reference Architecture,Cyber Security Strategy,Python (Programming Language),Full Stack Development,Resilience,Advocacy,NIST Cybersecurity Framework (CSF),Architectural Patterns,Ethical Standards And Conduct,Enterprise Architecture,Pediatric Emergency Assessment Recognition And Stabilization (PEARS),Architectural Design,Offensive Security Certified Professional,CISCO Certified Network Professional - Security,Security Requirements Analysis,Java (Programming Language),Reskilling,Organizational Skills,Information Privacy,IT Security Architecture,Threat Management,Solution Architecture,Strategic Roadmaps,Open Web Application Security Project (OWASP),Computer Science,Amazon Web Services,JavaScript (Programming Language),Communications,Assertiveness,Management,Mental Health,Governance"
566,"Digital Technology, Specialist","React Native,Mobile Application Development,Application Development,Courage,Git (Version Control System),Influencing Skills,Bitbucket,React.js (Javascript Library),Problem Solving,RESTful API,Security Requirements Analysis,Wireframing,DevOps,Unit Testing,Architectural Design,CI/CD,Computer Science,Agile Methodology,Atlassian Confluence"
567,"Cyber Security Operations (Financial Services) Consultant, Technology Consulting","GIAC Certifications,Capital Markets,Certified Information System Auditor (CISA),Data Storage,Coaching,Sherwood Applied Business Security Architecture,Self-Motivation,Incident Response,Security Strategies,Event Management,Standard Operating Procedure,Network Security,Business Continuity,The Open Group Architecture Framework (TOGAF),Penetration Testing,Offensive Security Certified Professional,Problem Solving,Security Information And Event Management (SIEM),Cyber Security,Certified Information Systems Security Professional,Cyber Operations,Management Consulting,Consulting,Cyber Threat Intelligence,Relationship Building,Computer Science,Information Technology,Certified Information Security Manager,Business Development,Operations,Advising,Balancing (Ledger/Billing),Writing,Prioritization,Leadership"
568,Security Engineer,"Healthcare Industry Knowledge,Vulnerability Management,Vulnerability Assessments,Security Testing,Analytical Skills,Cyber Security,Cyber Risk,Certified Ethical Hacker,Security Controls,NIST Cybersecurity Framework (CSF),Risk Mitigation,Certified Information Systems Security Professional,Risk Register,Risk Analysis,System Operator Certification,Vulnerability,Patch Management,Computer Science,Vulnerability Scanning,Prioritization,Management,Communications"
569,QMS specialist,"Document Control,Enthusiasm,Internal Auditing,External Auditing,Operations Management,Quick Learning,Process Improvement,Communications,Presentations,Service Industries,Management,Auditing,Problem Solving,Quality Management"
570,Cloud Security Consultant,"Business Objectives,Cloud Computing,Storage Virtualization,Digital Transformation,Access Network,Google Cloud Security,AWS CloudFormation,Microsoft Azure,Agile Software Development,Cloud Computing Architecture,Network Planning And Design,Collaboration,Terraform,Continuous Integration,Experience Design,Ansible,Cloud Security,Hybrid Cloud Computing,Cloud Technologies,Certified Information Systems Security Professional,Cyber Security,Chef (Configuration Management Tool),Puppet (Configuration Management Tool),DevOps,CI/CD,Security Policies,Computer Science,Certified Information Security Manager,Vulnerability,Operations,Amazon Web Services,Management,Innovation,Blueprinting"
571,"Lead Consultant, Cyber Presales","Cryptography,Certified Information System Auditor (CISA),Presentations,Solution Design,Microsoft Azure,Project Planning,Requirements Elicitation,Authorization (Computing),Cyber Security,Sustainability Strategies,Communications,Emerging Technologies,Resilience,Environmental Social And Corporate Governance (ESG),Application Firewall,Sustainable Business,Sales Prospecting,Cloud Security,Security Information And Event Management (SIEM),Technology Solutions,Mobile Application Development,Public Key Infrastructure,Business Relationship Management,Certified Information Systems Security Professional,Sustainability Reporting,Cyber Operations,Project Implementation,Consulting,Authentications,GIAC Certified Intrusion Analyst,GIAC Certifications,IT Security Architecture,Amazon Web Services,Wide Area Networks,Risk Management,Database Security,Sales Engineering,Product Demonstration,Google Cloud Platform (GCP),Certified Information Security Manager,Operations,Governance,Presales,Leadership,Sales,Innovation,Information And Communications Technology"
572,Cyber Risk Assurance Consultant,"Certified Information System Auditor (CISA),Data Visualization,Multitasking,Incident Response,NIST Cybersecurity Framework (CSF),Certified In Risk And Information Systems Control,Payment Card Industry (PCI) Data Security Standards,Cyber Security,Audit Engagements,Certified Information Systems Security Professional,Threat Detection,Auditing"
573,Cyber Readiness Specialist,"Joint Ventures,Cyber Incident Response,Digital Forensics,Incident Response,Security Strategies,Crisis Management,Security Investigations,Enterprise Security,Offensive Security Certified Professional,Problem Solving,Organizational Skills,Incident Management,Communications"
